MSISDN	VERSION_DATE	RSRP_F141F47_FWZ	RSRP_105_CNT	RSRPCOVER105	RSRP_110_CNT	RSRPCOVER	SINR_F40Z40_FWZ	LOWSINR0	LOWSINRN3	SIXDB3NEI	X2_REPEAT_SUC_CNT	TAC_REPEAT_SUC_CNT	TAU_SUC_CNT	TAU_SUC_5UP_CNT	PAGING_CNT	PAGING_RATIO	LTE2GSM_REDIRECT_CNT	LINK_DROP	WEAK_HOURS	PHR0_CNT	LOWPHR0
39D22410ED3FF1F225F3C68AE112B949	2018/9/17 0:00										174	0	12	0	70	100	1	0			
2C24EECDD3B2C6E2CDB0E1FF23F84579	2018/9/17 0:00	-102	592	46.72	1054	83.19	4.83	4.74	3.21	22.83	0	0	12	0	118	100	4	1	11	86	7.2
3E14FDE3DDB863899515ED5C52CFB91B	2018/9/17 0:00										0	0	39	8	4	100	0	0			
613EB2019D41F9E220F7343CB8EB24FD	2018/9/17 0:00	-103.95	175	13.49	326	25.13	12.26	0.73	0.29	0.44	992	0	57	24	836	100	42	0	21	103	8.16
CD3A04CA802739BD724278CA76F9B6F6	2018/9/17 0:00	-103.33	361	96.27	373	99.47	12.33	0.27	0.27	0	524	0	13	7	488	100	0	0	1	29	7.73
44466D4DAFF093B9A3B3321642A84580	2018/9/17 0:00	-100.6	469	83.9	539	96.42	12.8	0	0	0	186	0	0	0	165	100	0	0	2	28	5.01
2517F90078EA613E32843E92ADA165CA	2018/9/17 0:00										170	0	2	0	160	100	1	0			
374E3031EB40C3D5D587CA73D54CF27B	2018/9/17 0:00	-66.5	280	100	280	100	9	1.41	0.71	0	0	0	10	0	164	100	0	0		0	0
9A103DA3AB17EC6884C31C6EA9BA5857	2018/9/17 0:00	-85.4	258	100	258	100	15.6	0	0	2.26	0	0	73	44	139	100	0	0		2	0.78
3E72CC622DEA0635608CDB3D4B7560C5	2018/9/17 0:00	-115	0	0	2	1.53	-3	9.09	3.03	0	0	0	52	26	54	100	25	0	13	104	80
6C88C2B31E9D076CD282B5F7AAAE9DDF	2018/9/17 0:00	-99	767	97.96	777	99.23	20	0	0	0	28	0	30	25	374	100	0	0	1	39	6.34
ECBDA3DE5CBD5689384840D41055ADFA	2018/9/17 0:00	-89	3	100	3	100	8	0	0	0	0	0	45	6	87	100	15	0		0	0
4E9AEF14BB941EBF033FB69EC77FF0A3	2018/9/17 0:00	-99.63	169	55.05	202	65.8	18.25	14.98	5.21	2.28	540	0	39	0	408	100	0	0	10	100	43.29
5E2C1393443E2EB4F44F54621371DE66	2018/9/17 0:00										0	0	0	0	0		0	0			
EF007DD829368E9B90ED24E001977203	2018/9/17 0:00	-108.5	30	2.1	529	36.99	10	0.84	0.42	0	0	0	21	0	383	100	1	0	15	158	11.24
787AB2CFED157B0AE4C383B29B17CD50	2018/9/17 0:00	-81.85	341	100	341	100	15.54	2.21	1.47	0	0	0	56	44	317	100	0	0		2	0.54
72C950C48AF13AD3A5AAEDC0E3FE39B3	2018/9/17 0:00										112	0	7	0	131	100	0	0			
ABB9AFBA8C0B0C5F71D600857CC77D34	2018/9/17 0:00	-84.75	462	98.09	465	98.73	9.33	2.07	1.24	1.24	0	0	54	38	145	100	5	2	1	2	0.42
F6174ED8217AE33EBD59D829EB7AAEC0	2018/9/17 0:00	-98.31	482	62.19	675	87.1	3.77	10.57	5.58	9.14	0	0	62	30	132	100	6	3	12	108	13.81
C50BC071E2AA9CFE0D55C8439C0CF166	2018/9/17 0:00	-92.91	273	98.91	274	99.28	12.45	0.36	0	0.71	0	0	76	53	244	100	5	0	1	2	0.73
52BB6D6E285589DCE21F6478C2E8E735	2018/9/17 0:00	-105	7	11.48	26	42.62	10	3.28	0	0	0	0	11	0	6	100	0	0	12	33	54.1
DD9F559E21D37312AB587A23A6559909	2018/9/17 0:00	-107.67	46	14.6	137	43.49	2.67	7.59	2.85	0	0	0	48	21	213	100	39	0	15	81	25.88
CBB160D66719AD7618CED1A79CADB404	2018/9/17 0:00										10	0	52	32	107	100	53	0			
E01E7DA14349AA05C0A8635B659AA544	2018/9/17 0:00	-101.67	684	90.12	727	95.78	11	0	0	0	8	0	65	58	130	100	2	0	2	24	3.16
294CBC46D32571845CE6C658F3B38ADF	2018/9/17 0:00	-92.38	121	94.53	126	98.44	7.11	6.17	3.09	0	0	0	588	581	212	100	0	0	1	0	0
C12C6178C1C434CAE659BD326523AF9E	2018/9/17 0:00	-95.43	98	48.76	160	79.6	8.43	2.2	1.76	3.52	0	0	142	128	195	100	5	0	9	24	11.71
120FD904AFAE5277F305A6F842873C25	2018/9/17 0:00										6	0	11	0	52	100	0	0			
313706DC4B90D7050D5E071CD1E634C6	2018/9/17 0:00	-105.2	339	30.6	956	86.28	8.2	0.63	0.18	0	102	0	46	25	411	100	22	0	11	277	25
4A43819CA03168A2B4239AE6440163D8	2018/9/17 0:00										18	0	90	35	186	100	1	0			
B4A79C3C1DA161760106ABF485AEC83B	2018/9/17 0:00	-101	99	58.24	146	85.88	4	10.53	0.58	0	98	0	13	0	270	100	9	0	4	4	2.37
136900717679A6238318FAFE61E4C71A	2018/9/17 0:00										4	0	29	0	83	100	14	0			
FC1EB9DAC66C0FDA7FD9AB16D0E713FA	2018/9/17 0:00	-95.8	143	82.66	173	100	11.2	0	0	0	70	0	2	0	162	100	0	0		3	1.73
9E4E5EDC5A2499B2E293104D46C9F4F3	2018/9/17 0:00										70	0	185	181	979	100	8	0			
2E53086DA3CC2E53B463F62DA1C8213A	2018/9/17 0:00	-105	3	75	3	75	15	0	0	0	0	0	7	0	3	100	0	0	1	0	0
EAF964BE1F0A4B913C200773C1399806	2018/9/17 0:00										0	0	286	260	230	100	0	0			
5E5F4A38264FD3896167E63504C083FB	2018/9/17 0:00	-98.44	937	94.93	958	97.06	10.22	9.66	7.81	0	0	0	34	16	350	100	17	1	2	22	1.98
38841F62E09624ABBDE17ACFC9A6A27B	2018/9/17 0:00	-97.5	307	90.29	338	99.41	15.5	0	0	1.98	0	0	0	0	277	100	0	0		19	5.96
44C88BDBC99362B9E401D883A0F2E3F5	2018/9/17 0:00										92	0	0	0	119	100	0	0			
017B66F3F126F9663AEA3DDB02A88A58	2018/9/17 0:00	-92.21	666	97.8	680	99.85	13.11	1.03	0.88	1.91	1280	0	83	58	133	100	0	1		19	2.79
78F2100CE6F84A218334F72EE93EEE6F	2018/9/17 0:00										50	0	5	0	101	100	1	0			
C0757EEAA3F3A5BB2FC83DF4F150EA00	2018/9/17 0:00										0	0	11	0	118	100	4	0			
27CA8BB40EBD05CC3CF2ACA949D46074	2018/9/17 0:00										0	0	132	114	124	100	78	0			
4FBE497D48C2E63EC6600059521FFFC8	2018/9/17 0:00	-100.31	555	58.98	879	93.41	5.18	2.25	0.98	0.88	0	0	22	0	316	100	5	0	6	82	9
40E05CE4D4809D6633815B54148220D1	2018/9/17 0:00										32	0	58	21	45	100	23	0			
9CE5D087AF5CA486C5821200D929F803	2018/9/17 0:00	-94	332	71.55	365	78.66	9.5	0.64	0.21	3.84	0	0	60	47	171	100	24	0	15	39	8.41
39997F1B45A584FB444F08574B02857E	2018/9/17 0:00	-96.23	119	75.32	155	98.1	14.92	1.27	1.27	2.53	122	0	53	39	170	100	0	0	1	30	28.57
F29D74E30E583984C8E014814AA90B0B	2018/9/17 0:00										0	0	9	0	110	100	6	0			
513441B7ABE8AE74B4980E60CBD627B5	2018/9/17 0:00										154	0	54	22	189	100	1	1			
94F662D7288D8BE5A295EF0C2D51C0A8	2018/9/17 0:00	-104.33	120	51.95	147	63.64	14.33	0.43	0	0	24	0	79	65	168	100	35	1	8	55	24.23
A614EBB484CC901F28C69806478CBD9F	2018/9/17 0:00										4	0	4	0	154	100	1	0			
158A2B41DFE1D3F0BA424DD37F51395C	2018/9/17 0:00	-101.33	210	38.89	367	67.96	11.23	2.57	1.1	0	10	0	94	71	197	100	15	8	11	178	38.12
9FA2BBC5BCC118F50498507D3C0DB989	2018/9/17 0:00	-94.75	48	97.96	49	100	23.88	0	0	2.04	42	0	5	0	89	100	0	0		10	26.32
0C0D461258B1C4EA5A8BFD58BA415E3C	2018/9/17 0:00	-102	138	29.36	193	41.06	0	2.9	1.86	0	0	0	417	400	260	100	79	0	16	213	49.65
D74A9C88F2498DCADBB6B1A7DEDFCFCB	2018/9/17 0:00	-98.27	529	91.36	563	97.24	12.2	0.34	0.17	3.22	0	0	62	46	325	100	3	0	3	38	6.67
B3EF18AC4C47D0CAD979D95596FF4E08	2018/9/17 0:00	-101	734	76.7	879	91.85	10	1.04	0.1	0	0	0	54	36	508	100	22	0	4	26	2.73
393735FEEEC04119FA65A052BBC4AA1E	2018/9/17 0:00	-102.5	10	8.26	22	18.18	-3	5.79	3.31	0	0	0	126	120	30	100	78	0	13	45	38.79
8E787125ECF78A9BCB37C4B9F438415E	2018/9/17 0:00	-102.71	29	12.03	112	46.47	2.86	15.2	5.2	14.4	0	0	118	93	97	100	36	2	17	97	41.1
E2C6213B138EB3065AFC7154A25B2FA6	2018/9/17 0:00	-98.83	597	92.41	641	99.23	-1	6.81	3.26	0.74	0	0	36	7	425	100	0	0		108	18
D2F487D2599B9615963574F593FB3882	2018/9/17 0:00	-102	157	50.16	229	73.16	10	0.63	0.32	0	0	0	25	7	96	100	6	0	3	36	11.43
455F0041B61CC85D6B09191E14017E44	2018/9/17 0:00	-92.8	120	81.63	129	87.76	8.6	6.12	1.36	0	58	0	59	47	148	100	1	0	5	43	34.68
4A5A10A3912E3E3CEA3A536AE058F425	2018/9/17 0:00										34	0	94	72	87	100	58	0			
F282E818B6B3D114D472EA2020C0E26C	2018/9/17 0:00	-85.5	154	98.72	156	100	12.5	0	0	5.73	72	0	22	0	141	100	0	0	1	0	0
DC573AB4600BFC22D5D339749A343CF3	2018/9/17 0:00	-82.5	21	100	21	100	8	4.76	0	0	46	0	4	0	173	100	0	0		0	0
93D2515C5FB25F3A103A400DEBBB3D55	2018/9/17 0:00										554	0	233	215	367	100	110	0			
BB9F5FE92E07C914FCF14A9E85F5CC0F	2018/9/17 0:00	-73.89	435	99.77	436	100	19.56	0	0	0	0	0	47	28	219	100	3	0		0	0
A50774CC1C58ADD035375C2D67A3FBDA	2018/9/17 0:00										124	0	50	18	403	100	4	0			
15B0C006D45789E1881EB913861EA4B6	2018/9/17 0:00	-79	426	100	426	100	11	0	0	0	0	0	9	0	115	100	0	0		0	0
84D2FFCB1B259963CEF0ECC6452D40F7	2018/9/17 0:00	-88.83	983	98.5	997	99.9	14.68	0.67	0.48	3.95	2	0	32	17	212	100	0	0		11	1.11
D9188D4F10DA048558D9F0C08D5539AF	2018/9/17 0:00	-107.75	748	55.16	961	70.87	-1.75	4.57	1.7	0	26	0	173	161	347	100	208	2	12	448	33.04
92BA1F82D57042892843482885B1562E	2018/9/17 0:00	-91	6	100	6	100	12.25	0	0	0	78	0	159	142	100	100	1	0		0	0
D17AD74E88277112B4FA2DF1926E8F8E	2018/9/17 0:00										510	0	304	265	641	100	8	0			
C0A1057EA64584AFA98A8EF367A562F9	2018/9/17 0:00	-111	26	3.8	39	5.7	1	1.6	0.15	0	0	0	230	209	141	100	110	0	16	293	43.8
EC17A81078B9DD4BF7011104B6D17D53	2018/9/17 0:00	-91.06	270	68.35	337	85.32	10.88	3.1	1.91	0.48	0	0	74	44	280	100	13	0	7	12	3.1
06058CE1D88D9254CFBA3678E6EF7058	2018/9/17 0:00	-87	980	100	980	100	12.6	0.31	0.2	0	252	0	9	0	300	100	0	0		0	0
3D33CB96AF9E8BC904A1F806F65CD549	2018/9/17 0:00										48	0	89	57	79	100	54	0			
48F9001D8D6E8DC9278A185A0D068999	2018/9/17 0:00	-111	2	11.76	5	29.41	7.25	0	0	0	0	0	9	0	37	100	10	0	7	0	0
79AE3CF76F8AC5DDA4D12739305D5BE0	2018/9/17 0:00	-86.91	216	99.54	217	100	11.91	0.45	0.45	0	0	0	135	127	153	100	4	0	1	4	1.83
5860B4877F4A8397E54EEDCA8C9D05C4	2018/9/17 0:00										144	0	14	0	163	100	0	0			
A507F2B0D77D28FDD6150B86D1D99451	2018/9/17 0:00										422	0	88	80	192	100	33	0			
3B0F02A8900E19B989211074E923C6B0	2018/9/17 0:00										52	0	42	14	148	100	2	0			
60511103A2CCE5C0F2AE3E866DB7F93F	2018/9/17 0:00										92	0	16	0	89	100	0	0			
907BC6D0D008C64E999995C7FA7DF657	2018/9/17 0:00										48	0	60	31	347	100	87	0			
CB713323A42A1044CF6140B3D0BE81A0	2018/9/17 0:00	-76.5	504	98.63	510	99.8	13	0	0	0	0	0	0	0	99	100	0	0		15	2.92
1F09C788313E9AF625BE650894538F91	2018/9/17 0:00										0	0	69	39	20	100	0	0			
C7998F3E84B9FF8DC23E2B4DC5B4FE7B	2018/9/17 0:00	-100	563	66.79	820	97.27	10	0	0	0	6	0	74	58	140	100	0	1	2	229	29.47
95416EB2596767421FD5ED829819CE85	2018/9/17 0:00	-81.71	385	92.55	395	94.95	15.59	0	0	0.71	326	0	26	0	237	100	9	0	3	24	5.99
02092DED15DFCF9F6A7FB0D0C99A5188	2018/9/17 0:00	-91.63	580	80.78	690	96.1	15.25	0.82	0.41	0.41	374	0	36	20	370	100	3	0	6	49	7.06
40AA4B3953701AEB884E4922ED2881D4	2018/9/17 0:00	-101	96	35.56	254	94.07	7.17	3.15	2.1	10.49	2	0	29	6	284	100	24	0	5	20	7.19
8EE595063BF77046932A5F825F17C6F2	2018/9/17 0:00										96	0	43	21	183	100	1	0			
0767AE061D3BB43ABA6813E84BA464E1	2018/9/17 0:00	-102.29	60	43.8	81	59.12	5.17	1.94	1.94	0.65	0	0	98	69	86	100	15	0	16	5	3.68
51C00DFBE30A532F2B1A417760111646	2018/9/17 0:00	-99.11	1090	92.92	1142	97.36	8.2	2.41	1.48	0.08	0	0	19	7	91	100	14	0	2	42	3.45
C29873A4B7FD571DEFA5AE540E431F50	2018/9/17 0:00	-90.83	1022	95.96	1035	97.18	12	0.38	0	0	60	0	20	0	295	100	4	0	3	40	3.76
CBEF15E4A313259DEADB0EE28A4D0EAE	2018/9/17 0:00										90	0	24	14	122	100	4	0			
9095636DB753AFF0C6FE11CC65196922	2018/9/17 0:00	-103	376	77.21	417	85.63	5.75	3.09	1.16	0.77	0	0	23	0	253	100	9	5	8	106	21.12
2026B8A0EA9F1314A8EA991B5BD58934	2018/9/17 0:00	-110.83	10	13.89	24	33.33	-3.14	24.1	18.07	1.2	0	0	194	163	81	100	11	0	12	27	38.03
313BD83C518ACA3E21F513B1CD40D99C	2018/9/17 0:00	-90.88	34	97.14	35	100	15.25	0	0	0	2	0	37	20	16	100	0	0		0	0
D0DF520A1D28D54A9B7C084F668B17D1	2018/9/17 0:00										0	0	74	54	28	100	113	0			
87C1899D196E4507FB9569871F65B44E	2018/9/17 0:00										6	0	3	0	350	100	0	0			
6B9B85E89F5EE259B57483D95CC4280B	2018/9/17 0:00										190	0	101	84	99	100	2	0			
9A1F972921262D5CDB5FB9A62EE76781	2018/9/17 0:00	-97.14	187	56.84	239	72.64	12.6	2.4	1.8	8.11	120	0	25	18	198	100	24	0	6	13	4.06
4488462EAD19C1BF6A3759CFAFA31265	2018/9/17 0:00	-63	895	100	895	100	11	0.22	0	0	10	0	6	0	359	100	0	0		0	0
0C0EBB9C778F725497C0BC9295807904	2018/9/17 0:00	-84	1	100	1	100	25	0	0	0	0	0	4	0	0		0	0		0	0
F2E034D06F68C55F8E51066E69A27C85	2018/9/17 0:00	-93.4	42	70	53	88.33	10.75	2.94	1.47	0	0	0	149	136	192	100	4	0	3	0	0
79E93FC5EE108FCD06E2880A2A985886	2018/9/17 0:00	-110.5	3	3.16	43	45.26	3.75	1.05	0	0	6	0	31	21	189	100	21	0	17	60	63.16
E98226B3315877D3A465315B2BF4B2AC	2018/9/17 0:00	-93.33	206	23.65	452	51.89	2.33	5.17	1.49	0	0	0	25	0	500	100	347	0	15	579	66.48
8A33AFA179111945ABB19FAB27980310	2018/9/17 0:00										0	0	0	0	161	100	0	0			
4973FA7B8230DEEDA798496EE6F93582	2018/9/17 0:00										172	0	14	0	155	100	0	0			
8DF2DBC78B06FCD4CB51086C6B9E81B7	2018/9/17 0:00	-95.67	138	90.2	143	93.46	16.67	0	0	0	0	0	3	0	35	100	1	0	2	4	2.61
86811F61FE23AD0805ACA06BCF5F34DA	2018/9/17 0:00	-97.82	977	83.72	1073	91.95	11.24	1.25	0.67	6.08	0	0	83	71	456	100	51	0	6	59	5.06
8A9D2260C21D98E8141B3930B001D7FB	2018/9/17 0:00	-96.33	233	97.49	236	98.74	12.33	0	0	0	0	0	12	6	91	100	5	0	1	2	0.84
17194124B779DAE67222CD5CAF4379AC	2018/9/17 0:00										0	0	6	0	0		1	0			
FD83CF165B4B21EC76238D4C5B2528C5	2018/9/17 0:00	-103	360	29.34	1186	96.66	10	0.24	0	0	6	0	2	0	532	100	1	0	4	252	20.54
631C076582343F0042F831012D9BEC41	2018/9/17 0:00										356	0	11	0	140	100	2	0			
EE78D251A2A5484753E4EB9903401B63	2018/9/17 0:00	-101.67	317	27.78	935	81.95	6.33	9.36	1.75	3.32	0	0	3	0	912	100	3	0	10	377	33.01
FE83136C2010736AAE0601D8C6458B30	2018/9/17 0:00	-96.78	64	68.82	87	93.55	14.67	0	0	0	0	0	21	0	93	100	0	0	3	10	11.63
245612709E532F709A563832567E57ED	2018/9/17 0:00	-83.17	379	99.74	380	100	20.4	0	0	0	138	0	37	13	228	100	0	0		49	17.63
2DFC8BBB7C4214629283132B9E0FD11C	2018/9/17 0:00										0	0	18	0	37	100	0	0			
9A2AAE0831498152E1236F7285040B67	2018/9/17 0:00										58	0	128	108	164	100	37	0			
AD8A10282F545E101E077F275D083C77	2018/9/17 0:00	-101.67	351	48.48	676	93.37	3	0.83	0.55	5.52	36	0	11	0	327	100	1	0	6	125	17.27
988733E2A43776889DA0638639B97F8A	2018/9/17 0:00	-95.25	24	16.55	134	92.41	12	0.69	0.69	0	52	0	1	0	28	100	0	0	3	57	39.31
310B1A2F328E6FF6ED29C5B2B1CEF58C	2018/9/17 0:00	-108.67	89	39.73	115	51.34	1.67	9.5	1.24	0	0	0	31	0	160	100	27	0	15	123	52.12
3063C18D83AB6F68B3CD7B74AECDA660	2018/9/17 0:00	-93.25	968	99.69	971	100	13	0	0	0	288	0	136	107	304	100	0	0		8	0.82
B434C8F062B81A45CD753C0441147362	2018/9/17 0:00	-71	996	100	996	100	17	0.59	0.3	0.3	0	0	25	0	395	100	0	0		0	0
3C7F512ABD938D153C05E824D104F141	2018/9/17 0:00	-77	58	100	58	100	0	5.47	3.65	0	0	0	4	0	113	100	0	0	9	6	1.96
6876189114B42C5AD6015AE656AA0080	2018/9/17 0:00	-87.58	276	60.26	350	76.42	12.39	2.4	1.8	7.6	0	0	33	7	224	100	16	0	12	62	13.42
FE675BC0BDCA306C5B0A3DC33CBEE629	2018/9/17 0:00	-102	229	58.57	389	99.49	12	0	0	0	0	0	15	0	137	100	0	0	1	12	3.07
CDCDD66DF5C1EC8DF79EDF4A0E2AF877	2018/9/17 0:00	-103.5	176	55.17	267	83.7	16.5	0	0	0.94	0	0	71	63	124	100	0	1	3	74	25.52
33D4858244FBDF94DC873EA376686677	2018/9/17 0:00										12	0	17	0	200	100	16	0			
03BE039BBC3AC5D09974CA50DBD54836	2018/9/17 0:00										8	0	130	124	248	100	22	0			
CD0C677AF215A28B9B55B71415499866	2018/9/17 0:00										16	0	2	0	21	100	0	0			
6CD383158AA25C286300EE80BF9C2F97	2018/9/17 0:00										1664	0	9	0	283	100	0	0			
E47BDA90A5D9FF99584EC113D3193A0B	2018/9/17 0:00										42	0	17	0	116	100	0	0			
4B47BD82E68FA2FFEBB139C2FA25FFE9	2018/9/17 0:00										268	0	12	6	245	100	0	0			
8369A9DBBEC7C2617D94B1398A2C83DA	2018/9/17 0:00										78	0	52	23	280	100	43	0			
C2DEC2AA1F61C34A6ADA9B2C94576165	2018/9/17 0:00	-97.1	341	91.91	356	95.96	4.6	5.9	3.33	0.51	0	0	28	22	213	100	0	1	3	8	2.12
E0B18914C5B3840022E14E266E878D67	2018/9/17 0:00	-77.85	1418	100	1418	100	15.79	0.21	0.14	0.7	0	0	20	8	574	100	0	0		5	0.36
78A197B7F7ADC1F905CEAAED9D878F87	2018/9/17 0:00	-95.83	67	80.72	83	100	6.43	3.26	1.09	6.52	16	0	75	55	179	100	10	0		1	1.25
0C1DE1C275BF6BE4A314A8FD6C6DDEFB	2018/9/17 0:00	-100.33	21	28	48	64	8.33	1.32	0	0	132	0	57	34	146	100	23	0	9	16	26.23
B3D026ECE20FA7D5804BE25336711F3D	2018/9/17 0:00										0	0	0	0	171	100	0	0			
36C47287B63573BBCF857B73F882FA79	2018/9/17 0:00										40	0	143	127	182	100	48	0			
7680CC27ACEFA699072BF5F24EEF59E6	2018/9/17 0:00										20	0	30	0	110	100	0	0			
2C685FE32062C8DDEECF3F67A088979C	2018/9/17 0:00	-99.5	870	79.02	947	86.01	12	1	0.36	0	40	0	69	46	921	100	11	8	5	135	12.26
5E831C7CE77F074410B0FDA4DC43FA21	2018/9/17 0:00										0	0	6	0	32	100	0	1			
00E067A74A8DCAED43ADEB00CA45664E	2018/9/17 0:00										14	0	163	135	132	100	13	0			
B265386F102C98B4C7E6E3A88941E556	2018/9/17 0:00	-96.45	942	97.41	964	99.69	15.45	0.29	0.19	0.19	568	0	25	9	487	100	0	0	1	121	12.67
E225CBFF26FA17AC2DAD4D6001DABCFC	2018/9/17 0:00										58	0	18	0	84	98.81	0	0			
2E0134A903BAF1458507CCDEFC7CC10E	2018/9/17 0:00	-109.5	0	0	10	9.43	-1	19.09	8.18	1.82	48	0	47	30	71	100	23	0	7	50	48.54
6B3EB7BF4AE9DFC0E1BAD43B1F843C6A	2018/9/17 0:00										8	0	0	0	4	100	0	0			
C212C0A5356209DDA26F48EEB05BBA3E	2018/9/17 0:00	-103.29	126	30.36	246	59.28	-1.29	10.19	2.78	2.78	574	0	22	0	209	100	10	0	11	205	48.93
E6CBC38FD58D056EC72D80A8CA9AC459	2018/9/17 0:00	-101.4	1016	89.2	1116	97.98	11.4	0.68	0.51	0	0	0	82	38	311	100	1	0	1	85	7.54
3BBC23C421C5CFA42844B7BCE045F6F1	2018/9/17 0:00	-123	0	0	0	0	5	0	0	0	46	0	92	80	20	100	24	0	1	0	0
FB119274EA48B4A7AE44B1147F581C66	2018/9/17 0:00	-96.17	223	92.92	236	98.33	14.25	0	0	1.63	0	0	75	51	151	100	2	0		6	2.65
FED4AE5BD8F246BB5A8E70C1EFFA360C	2018/9/17 0:00	-101	386	96.26	399	99.5	15.25	0	0	4.69	278	0	27	10	108	100	1	0		0	0
249DFA1FC87C14C5AEBCEF9844533E7D	2018/9/17 0:00										8	0	19	12	26	100	7	0			
BE787A0F3A43584EFAC6B325448EC6AB	2018/9/17 0:00										2	0	37	6	123	100	4	0			
C02A2B619F3AF667097510CD5558C8D0	2018/9/17 0:00										246	0	19	6	338	100	0	0			
83678825B9234B1658D559B157BA8195	2018/9/17 0:00	-94.5	88	96.7	90	98.9	15.63	0	0	0	0	0	71	46	222	100	0	0	1	0	0
176F0CFFBF273CE9F72EBA8CCE3CFE60	2018/9/17 0:00	-85.35	631	97.98	639	99.22	14.18	0.45	0.15	0.3	0	0	14	6	222	100	1	0		5	0.79
946B81F7909AABF101AE9756A4DCBD21	2018/9/17 0:00	-98.5	200	25.35	603	76.43	16.88	5.2	3.42	0.76	334	0	879	863	1023	100	0	0	10	318	82.38
274AAC44D69F8C2ED6FC562D088F08F5	2018/9/17 0:00	-83.5	8	100	8	100	14.5	0	0	0	0	0	28	0	41	100	0	0	1	0	0
C14F3B1B386EAC497829C7E23A3D1C31	2018/9/17 0:00	-76.75	773	100	773	100	18.5	0	0	0.13	0	0	25	23	175	100	2	0		0	0
961D7882DB6CE50502759D0B8B7BE090	2018/9/17 0:00										36	0	59	33	133	100	33	0			
3B948D0091EACDF7C9CAA468CFF1E9E2	2018/9/17 0:00										128	0	15	8	205	100	15	0			
991D19DE26A20E2B9B69AD0C6939994F	2018/9/17 0:00										0	0	24	0	140	99.29	0	0			
2FEEF23FFE8BAE14D51A70274D6BF7F1	2018/9/17 0:00	-66	243	100	243	100	10	0	0	0	0	0	29	9	123	100	0	0		0	0
5D767B71D4D984CED2E3983324C13BF4	2018/9/17 0:00										40	0	158	129	432	100	2	0			
54B2B284F52672964A172F458E90ED69	2018/9/17 0:00	-88.05	370	72.27	382	74.61	11.5	2.46	0.38	0	0	0	68	50	252	100	73	0	13	51	10.06
F113B6A207F9E73B893E3544B28870E2	2018/9/17 0:00										42	0	3	0	286	100	1	0			
68667C1114BC21001C6451951CC432A1	2018/9/17 0:00	-108.33	22	33.33	27	40.91	-1.67	13.92	8.86	0	0	0	108	79	59	100	13	0	10	31	41.89
4C88ECF7E54F67E46F8F24DD63D19C11	2018/9/17 0:00	-103.05	476	66.95	625	87.9	1.9	6.22	2.79	12.31	0	0	54	31	204	100	18	0	9	16	2.11
37E1D8C2F6F6649CAB2546AA450E15E4	2018/9/17 0:00	-97.33	383	79.3	482	99.79	9.67	1.24	0.82	0	24	0	7	0	310	100	0	0		15	3.11
62297F285E045C5A8159566C50A22A24	2018/9/17 0:00	-103.75	247	32.37	543	71.17	10.75	0.91	0	0.13	0	0	25	6	515	100	6	0	13	58	7.63
C9AB0CA1E77B251ED6BF6DD586D09FF8	2018/9/17 0:00	-85.45	624	99.36	628	100	13.5	0.86	0.58	1.87	0	0	6	0	147	100	0	0		19	3
38C72F459BB894F86652C3BA0A6C64D9	2018/9/17 0:00	-102	494	71.49	681	98.55	25	0	0	0	0	0	0	0	138	100	0	0		11	1.94
C81673043B8EE353A1299BCEB512F05A	2018/9/17 0:00	-94	9	100	9	100	25	0	0	0	0	0	0	0	0		0	0		1	12.5
ABE7DC9FCF1A39AEBD0C9E48921606C8	2018/9/17 0:00	-100	1167	92.91	1236	98.41	10	0.32	0.08	0	20	0	11	0	842	100	1	0	1	38	3.03
599D60B3DAEF6527F236F34629F48285	2018/9/17 0:00	-100.77	153	77.27	169	85.35	9	1.86	0.47	0.93	20	0	175	163	206	100	12	0	5	10	5.03
C923FE0340DCECEA8A2006E08477A2BD	2018/9/17 0:00	-83.5	443	70.54	611	97.29	16.13	0.46	0.46	1.84	0	0	27	24	177	100	0	0	2	17	2.67
81632640FC611379C5DEC077C9702A17	2018/9/17 0:00	-91.62	657	99.55	659	99.85	12.31	0.15	0.15	0	46	0	6	0	183	100	1	0		0	0
D7B34CF6D22928279DB26ED6015D39CE	2018/9/17 0:00	-97.58	137	50.93	171	63.57	7.75	4.17	2.08	0.35	0	0	267	257	178	100	89	0	10	32	12.45
927768130E2C737198198C06DCD35777	2018/9/17 0:00	-84.25	289	81.41	348	98.03	14.25	0.56	0.56	6.41	0	0	184	164	230	100	8	0	2	4	1.12
EA0DC5A9420309245B05146D4DC8E0C2	2018/9/17 0:00	-105.67	37	6.36	112	19.24	0	2.56	0.34	0	0	0	13	0	226	100	9	0	19	143	24.91
EA4FDBF797CD7AEC47FAD3C7787D42A6	2018/9/17 0:00										198	0	78	56	481	100	28	0			
59C4133D8B28335A0AFE92D5B8AB031D	2018/9/17 0:00	-80.13	222	99.11	224	100	17.07	0.39	0	0	0	0	0	0	173	100	0	0		9	4.76
17A49533B8EAA6799AC5878425662AA7	2018/9/17 0:00	-101.5	244	85.92	275	96.83	10.5	0	0	0	0	0	9	0	275	100	0	0	1	10	3.66
088C51AC3FCA3977EA8DE70058EDA9C3	2018/9/17 0:00	-92.33	1272	98.15	1286	99.23	11.54	1.6	0.87	10.04	0	0	21	8	316	100	1	1	1	76	5.79
